T1,T2,F1_T,F1,MCC_T,MCC
1.34,0.18,40,25.17,40,16.54
1.34,0.19,37,23.44,37,15.61
1.35,0.00,0,0.00,0,0.00
1.35,0.01,0,20.31,4,13.48
1.35,0.02,0,24.91,4,16.58
1.35,0.03,2,25.86,4,17.27
1.35,0.04,5,29.02,5,21.88
1.35,0.05,6,32.22,6,24.80
1.35,0.06,8,34.77,8,27.71
1.35,0.07,11,35.28,11,28.31
1.35,0.08,14,38.26,14,31.72
1.35,0.09,17,35.20,17,28.25
1.35,0.10,20,34.34,20,27.38
1.35,0.11,20,33.62,20,27.19
1.35,0.12,23,31.06,23,24.04
1.35,0.13,30,29.09,25,21.61
1.35,0.14,31,29.06,31,21.10
1.35,0.15,33,27.60,31,19.59
1.35,0.16,34,27.37,34,19.68
1.35,0.17,39,26.98,39,18.63
1.35,0.18,41,25.10,39,16.63
1.35,0.19,42,23.59,37,15.66
1.36,0.00,0,0.00,0,0.00
1.36,0.01,0,20.28,4,13.48
1.36,0.02,0,24.88,4,16.58
1.36,0.03,2,25.97,2,17.37
1.36,0.04,5,28.97,5,21.81
1.36,0.05,6,31.99,6,24.53
1.36,0.06,8,34.42,8,27.31
1.36,0.07,11,35.16,11,28.16
1.36,0.08,14,38.02,14,31.45
1.36,0.09,17,34.99,17,28.00
1.36,0.10,20,34.44,20,27.48
1.36,0.11,20,33.37,20,26.91
1.36,0.12,24,31.05,23,23.94
1.36,0.13,30,29.17,30,21.37
1.36,0.14,32,28.99,29,21.27
1.36,0.15,34,27.46,31,19.67
1.36,0.16,34,27.23,33,19.56
1.36,0.17,39,26.96,39,18.62
1.36,0.18,41,25.25,41,16.58
1.36,0.19,42,23.52,37,15.37
1.37,0.00,0,0.00,0,0.00
1.37,0.01,0,20.28,4,13.48
1.37,0.02,0,25.03,4,16.38
1.37,0.03,2,26.11,2,17.54
1.37,0.04,5,28.87,5,21.68
1.37,0.05,6,31.85,6,24.36
1.37,0.06,8,34.84,8,27.80
1.37,0.07,11,34.95,11,27.92
1.37,0.08,14,37.79,14,31.18
1.37,0.09,15,34.96,15,28.35
1.37,0.10,20,34.48,20,27.50
1.37,0.11,20,33.55,20,27.18
1.37,0.12,24,31.47,24,24.21
1.37,0.13,29,29.03,25,21.76
1.37,0.14,29,28.63,29,21.03
1.37,0.15,33,27.17,31,19.39
1.37,0.16,34,26.93,33,19.20
1.37,0.17,39,26.75,39,18.37
1.37,0.18,41,25.40,41,16.79
1.37,0.19,42,23.33,37,15.29
1.38,0.00,0,0.00,0,0.00
1.38,0.01,0,20.28,4,13.36
1.38,0.02,0,25.00,4,16.28
1.38,0.03,2,26.05,2,17.47
1.38,0.04,5,28.77,5,21.55
1.38,0.05,6,31.58,6,24.04
1.38,0.06,8,34.65,8,27.57
1.38,0.07,11,34.99,11,27.96
1.38,0.08,14,37.39,14,30.71
1.38,0.09,15,35.03,15,28.46
1.38,0.10,20,34.41,20,27.37
1.38,0.11,20,33.30,20,26.91
1.38,0.12,24,31.26,24,23.97
1.38,0.13,29,29.29,25,21.57
1.38,0.14,32,29.05,32,21.05
1.38,0.15,34,27.59,34,19.35
1.38,0.16,34,26.49,33,18.70
1.38,0.17,39,26.77,39,18.40
1.38,0.18,41,25.49,41,16.94
1.38,0.19,41,23.72,37,15.05
1.39,0.00,0,0.00,0,0.00
1.39,0.01,0,20.53,4,13.36
1.39,0.02,0,25.15,0,16.34
1.39,0.03,2,26.02,2,17.44
1.39,0.04,4,28.65,5,21.36
1.39,0.05,6,31.77,9,24.56
1.39,0.06,8,34.65,8,27.57
1.39,0.07,11,34.97,11,27.94
1.39,0.08,14,37.29,14,30.60
1.39,0.09,15,34.78,15,28.19
1.39,0.10,20,34.45,20,27.41
1.39,0.11,20,33.16,20,26.80
1.39,0.12,24,31.01,24,23.69
1.39,0.13,29,29.37,29,21.43
1.39,0.14,32,28.94,29,21.16
1.39,0.15,34,27.40,34,19.13
1.39,0.16,37,26.38,33,18.50
1.39,0.17,39,26.94,39,18.64
1.39,0.18,41,25.19,41,16.57
1.39,0.19,41,23.65,37,15.01
1.40,0.00,0,0.00,0,0.00
1.40,0.01,0,20.47,4,13.36
1.40,0.02,0,25.09,0,16.26
1.40,0.03,2,25.91,2,17.30
1.40,0.04,5,29.15,5,21.91
1.40,0.05,6,31.59,9,24.56
1.40,0.06,8,34.69,8,27.62
1.40,0.07,11,35.06,11,28.04
1.40,0.08,14,37.48,14,30.81
1.40,0.09,17,35.07,15,28.17
1.40,0.10,20,34.60,20,27.56
1.40,0.11,20,33.40,20,27.15
1.40,0.12,24,31.22,23,24.30
1.40,0.13,29,29.70,29,21.82
1.40,0.14,32,29.01,32,21.01
1.40,0.15,34,27.60,34,19.39
1.40,0.16,37,26.98,37,18.62
1.40,0.17,39,27.66,39,19.59
1.40,0.18,41,25.63,41,17.17
1.40,0.19,41,23.66,37,15.00
1.41,0.00,0,0.00,0,0.00
1.41,0.01,0,20.47,4,13.36
1.41,0.02,0,25.09,0,16.26
1.41,0.03,2,25.85,2,17.23
1.41,0.04,5,29.01,5,21.72
1.41,0.05,6,31.79,9,24.33
1.41,0.06,8,34.40,8,27.29
1.41,0.07,11,34.81,11,27.75
1.41,0.08,14,37.26,14,30.56
1.41,0.09,17,34.97,17,27.94
1.41,0.10,20,34.94,20,27.94
1.41,0.11,20,33.30,20,27.07
1.41,0.12,25,31.28,23,23.91
1.41,0.13,29,29.95,29,22.11
1.41,0.14,32,29.04,32,21.05
1.41,0.15,34,27.35,34,19.10
1.41,0.16,37,26.79,37,18.39
1.41,0.17,39,27.37,39,19.24
1.41,0.18,41,25.60,41,17.15
1.41,0.19,41,23.57,41,14.83
1.42,0.00,0,0.00,0,0.00
1.42,0.01,0,20.43,4,13.36
1.42,0.02,0,25.09,0,16.26
1.42,0.03,2,25.79,2,17.16
1.42,0.04,5,29.01,5,21.72
1.42,0.05,6,31.79,9,24.33
1.42,0.06,8,34.30,8,27.18
1.42,0.07,11,34.71,11,27.64
1.42,0.08,14,37.28,14,30.58
1.42,0.09,17,35.11,16,28.18
1.42,0.10,20,35.08,20,28.10
1.42,0.11,20,33.03,20,26.77
1.42,0.12,25,31.09,23,23.84
1.42,0.13,29,29.72,29,21.84
1.42,0.14,32,29.11,32,21.13
1.42,0.15,34,27.05,30,18.85
1.42,0.16,37,26.61,37,18.17
1.42,0.17,39,27.20,39,19.04
1.42,0.18,41,25.35,41,16.85
1.42,0.19,41,23.38,35,14.76
1.43,0.00,0,0.00,0,0.00
1.43,0.01,0,20.43,4,13.36
1.43,0.02,0,25.09,0,16.26
1.43,0.03,2,25.74,2,17.09
1.43,0.04,5,28.96,5,21.66
1.43,0.05,6,31.74,6,24.22
1.43,0.06,8,34.44,8,27.34
1.43,0.07,11,34.51,11,27.42
1.43,0.08,14,36.90,14,30.14
1.43,0.09,17,34.81,16,27.88
1.43,0.10,20,35.17,20,28.19
1.43,0.11,21,32.87,20,26.59
1.43,0.12,25,31.11,25,23.58
1.43,0.13,29,29.78,29,21.92
1.43,0.14,32,29.43,32,21.52
1.43,0.15,34,27.66,34,19.52
1.43,0.16,37,26.87,33,18.52
1.43,0.17,39,27.08,39,18.90
1.43,0.18,42,25.33,41,16.84
1.43,0.19,43,23.80,37,14.78
1.44,0.00,0,0.00,0,0.00
1.44,0.01,0,20.43,4,13.36
1.44,0.02,0,25.06,0,16.22
1.44,0.03,2,25.65,2,16.98
1.44,0.04,4,28.87,5,21.53
1.44,0.05,6,31.65,6,24.12
1.44,0.06,8,34.43,8,27.34
1.44,0.07,11,34.50,11,27.41
1.44,0.08,14,36.57,16,30.11
1.44,0.09,17,34.84,17,27.80
1.44,0.10,20,34.86,20,27.83
1.44,0.11,20,32.80,20,26.56
1.44,0.12,25,31.03,25,23.50
1.44,0.13,29,29.59,29,21.70
1.44,0.14,32,29.25,32,21.30
1.44,0.15,34,27.83,34,19.75
1.44,0.16,37,26.77,34,18.60
1.44,0.17,39,26.75,39,18.49
1.44,0.18,41,25.23,41,16.73
1.44,0.19,43,23.60,41,14.60
1.45,0.00,0,0.00,0,0.00
1.45,0.01,0,20.71,4,13.75
1.45,0.02,0,25.21,0,16.40
1.45,0.03,2,25.54,0,16.87
1.45,0.04,4,28.79,5,21.34
1.45,0.05,6,31.48,6,23.91
1.45,0.06,8,34.42,8,27.34
1.45,0.07,11,34.59,11,27.51
1.45,0.08,14,36.68,14,29.90
1.45,0.09,17,34.45,17,27.35
1.45,0.10,20,34.54,20,27.46
1.45,0.11,20,32.63,20,26.37
1.45,0.12,25,30.73,24,23.47
1.45,0.13,29,29.37,29,21.43
1.45,0.14,32,28.75,32,20.70
1.45,0.15,34,27.62,34,19.50
1.45,0.16,37,26.54,34,18.38
1.45,0.17,39,26.64,39,18.36
1.45,0.18,41,25.02,36,16.56
1.45,0.19,43,23.37,35,14.36
1.46,0.00,0,0.00,0,0.00
1.46,0.01,0,20.71,4,13.75
1.46,0.02,0,25.18,0,16.37
1.46,0.03,2,25.51,2,16.81
1.46,0.04,5,28.95,5,21.59
1.46,0.05,6,32.13,6,24.67
1.46,0.06,8,34.45,8,27.39
1.46,0.07,11,34.40,11,27.29
1.46,0.08,14,36.57,14,29.78
1.46,0.09,17,34.54,17,27.45
1.46,0.10,20,34.48,20,27.38
1.46,0.11,21,32.64,20,26.28
1.46,0.12,24,30.48,23,23.29
1.46,0.13,29,29.43,29,21.52
1.46,0.14,32,29.55,32,21.68
1.46,0.15,34,28.02,34,20.04
1.46,0.16,37,27.04,37,18.78
1.46,0.17,39,26.91,39,18.73
1.46,0.18,41,25.23,41,16.77
1.46,0.19,43,23.63,41,14.63
1.47,0.00,0,0.00,0,0.00
1.47,0.01,0,20.71,4,13.75
1.47,0.02,0,25.12,0,16.29
1.47,0.03,2,25.38,4,16.89
1.47,0.04,5,28.90,5,21.52
1.47,0.05,6,32.04,6,24.56
1.47,0.06,8,34.32,8,27.23
1.47,0.07,11,34.35,11,27.24
1.47,0.08,14,36.60,14,29.81
1.47,0.09,17,34.30,16,27.39
1.47,0.10,20,34.52,20,27.43
1.47,0.11,21,32.68,21,26.22
1.47,0.12,25,30.62,23,23.13
1.47,0.13,29,29.49,28,21.76
1.47,0.14,32,29.54,32,21.69
1.47,0.15,34,28.09,34,20.14
1.47,0.16,37,27.36,37,19.21
1.47,0.17,39,26.79,39,18.60
1.47,0.18,41,25.18,41,16.74
1.47,0.19,43,23.62,41,14.67
1.48,0.00,0,0.00,0,0.00
1.48,0.01,0,20.71,4,14.24
1.48,0.02,0,25.12,4,16.51
1.48,0.03,2,25.38,0,16.95
1.48,0.04,5,28.86,5,21.46
1.48,0.05,6,31.96,6,24.46
1.48,0.06,8,34.18,8,27.08
1.48,0.07,11,34.39,11,27.29
1.48,0.08,14,36.44,14,29.64
1.48,0.09,17,34.89,17,27.87
1.48,0.10,20,34.04,20,26.88
1.48,0.11,21,32.38,21,25.88
1.48,0.12,25,30.44,25,22.86
1.48,0.13,29,29.69,28,22.02
1.48,0.14,32,29.19,32,21.27
1.48,0.15,34,28.24,34,20.37
1.48,0.16,37,27.61,37,19.55
1.48,0.17,39,26.72,39,18.54
1.48,0.18,41,25.16,41,16.71
1.48,0.19,43,23.72,43,14.74
1.49,0.00,0,0.00,0,0.00
1.49,0.01,0,20.71,4,14.24
1.49,0.02,0,25.06,4,16.51
1.49,0.03,2,25.24,4,16.83
1.49,0.04,4,28.83,5,21.40
1.49,0.05,6,32.14,6,24.68
1.49,0.06,8,34.13,8,27.03
1.49,0.07,11,34.47,11,27.39
1.49,0.08,14,36.29,14,29.46
1.49,0.09,17,34.88,17,27.87
1.49,0.10,20,34.32,20,27.19
1.49,0.11,21,32.32,21,25.86
1.49,0.12,26,30.35,22,23.02
1.49,0.13,29,29.92,29,22.15
1.49,0.14,32,29.38,32,21.53
1.49,0.15,34,28.39,34,20.62
1.49,0.16,37,28.01,37,20.12
1.49,0.17,39,26.43,39,18.19
1.49,0.18,41,25.16,41,16.73
1.49,0.19,43,23.77,43,14.82
1.50,0.00,0,0.00,0,0.00
1.50,0.01,0,20.71,4,14.24
1.50,0.02,0,25.00,4,16.51
1.50,0.03,2,25.11,4,17.16
1.50,0.04,5,29.00,5,21.58
1.50,0.05,6,32.56,6,25.16
1.50,0.06,8,34.60,8,27.61
1.50,0.07,11,34.69,11,27.65
1.50,0.08,15,36.33,15,29.70
1.50,0.09,17,34.86,17,27.86
1.50,0.10,20,34.77,20,27.72
1.50,0.11,21,32.06,20,25.74
1.50,0.12,25,30.66,24,23.36
1.50,0.13,29,29.76,28,22.02
1.50,0.14,32,29.17,32,21.30
1.50,0.15,34,28.07,34,20.24
1.50,0.16,37,27.76,37,19.84
1.50,0.17,39,26.39,39,18.16
1.50,0.18,41,25.24,41,16.89
1.50,0.19,43,23.64,43,14.66
1.51,0.00,0,0.00,0,0.00
1.51,0.01,0,20.71,4,14.73
1.51,0.02,0,24.97,4,16.93
1.51,0.03,2,25.08,4,17.49
1.51,0.04,4,29.34,5,21.58
1.51,0.05,6,32.74,6,25.38
1.51,0.06,8,34.55,8,27.55
1.51,0.07,11,34.59,11,27.55
1.51,0.08,15,36.27,15,29.63
1.51,0.09,17,34.76,16,28.04
1.51,0.10,20,34.20,20,27.07
1.51,0.11,20,31.99,20,25.83
1.51,0.12,25,31.41,25,24.17
1.51,0.13,28,29.85,28,22.41
1.51,0.14,32,29.32,32,21.52
1.51,0.15,34,27.87,34,20.00
1.51,0.16,37,27.50,37,19.53
1.51,0.17,39,26.14,39,17.85
1.51,0.18,41,25.04,35,17.21
1.51,0.19,43,23.76,43,14.85
1.52,0.00,0,0.00,0,0.00
1.52,0.01,0,20.71,4,14.73
1.52,0.02,0,25.18,4,16.93
1.52,0.03,2,25.27,4,17.76
1.52,0.04,4,29.48,5,21.82
1.52,0.05,6,32.65,6,25.27
1.52,0.06,8,34.33,8,27.30
1.52,0.07,11,34.50,11,27.44
1.52,0.08,15,36.10,15,29.41
1.52,0.09,16,34.61,16,27.91
1.52,0.10,20,34.01,20,26.86
1.52,0.11,20,31.93,20,25.76
1.52,0.12,25,31.24,25,23.97
1.52,0.13,28,29.63,28,22.15
1.52,0.14,32,29.25,32,21.45
1.52,0.15,34,27.85,34,20.00
1.52,0.16,37,27.54,37,19.63
1.52,0.17,39,25.96,39,17.63
1.52,0.18,41,24.85,35,17.13
1.52,0.19,43,23.75,43,14.86
1.53,0.00,0,0.00,0,0.00
1.53,0.01,0,20.68,4,14.62
1.53,0.02,0,25.15,4,16.64
1.53,0.03,2,25.19,4,17.63
1.53,0.04,4,29.70,4,21.82
1.53,0.05,6,32.75,6,25.39
1.53,0.06,8,34.11,8,27.05
1.53,0.07,12,34.78,12,27.92
1.53,0.08,14,36.11,14,29.30
1.53,0.09,16,34.60,16,27.93
1.53,0.10,20,33.83,20,26.66
1.53,0.11,20,31.69,20,25.48
1.53,0.12,25,30.89,25,23.57
1.53,0.13,28,29.79,28,22.42
1.53,0.14,32,29.18,32,21.39
1.53,0.15,34,27.83,34,20.00
1.53,0.16,37,27.30,37,19.34
1.53,0.17,39,26.10,39,17.84
1.53,0.18,41,24.83,35,16.92
1.53,0.19,43,23.76,43,14.89
1.54,0.00,0,0.00,0,0.00
1.54,0.01,0,20.65,4,14.62
1.54,0.02,0,25.09,4,16.64
1.54,0.03,2,25.16,4,17.57
1.54,0.04,4,29.55,4,21.65
1.54,0.05,6,32.66,6,25.29
1.54,0.06,8,33.80,8,26.71
1.54,0.07,12,34.88,12,28.01
1.54,0.08,14,36.12,14,29.33
1.54,0.09,16,34.55,16,27.90
1.54,0.10,20,33.42,20,26.20
1.54,0.11,20,31.33,20,25.08
1.54,0.12,27,31.14,25,23.62
1.54,0.13,28,29.64,28,22.24
1.54,0.14,32,28.89,31,21.12
1.54,0.15,34,27.74,34,19.90
1.54,0.16,37,27.34,37,19.41
1.54,0.17,39,25.92,39,17.62
1.54,0.18,41,24.87,35,17.10
1.54,0.19,44,23.74,44,14.74
1.55,0.00,0,0.00,0,0.00
1.55,0.01,0,20.65,4,14.62
1.55,0.02,0,25.09,4,16.54
1.55,0.03,2,25.13,4,17.38
1.55,0.04,4,29.36,5,21.46
1.55,0.05,6,32.57,6,25.18
1.55,0.06,8,33.93,8,26.87
1.55,0.07,12,34.82,12,27.94
1.55,0.08,14,35.92,14,29.12
1.55,0.09,16,34.58,16,27.97
1.55,0.10,20,33.33,20,26.10
1.55,0.11,20,31.30,20,25.05
1.55,0.12,27,31.23,27,23.67
1.55,0.13,29,29.58,28,22.07
1.55,0.14,32,28.76,31,20.94
1.55,0.15,34,27.58,34,19.70
1.55,0.16,37,27.23,37,19.28
1.55,0.17,39,25.80,39,17.47
1.55,0.18,41,24.94,35,17.21
1.55,0.19,44,23.93,44,15.02
1.56,0.00,0,0.00,0,0.00
1.56,0.01,0,20.92,4,14.62
1.56,0.02,0,25.29,2,16.69
1.56,0.03,2,25.45,4,17.38
1.56,0.04,4,29.25,5,21.40
1.56,0.05,6,32.31,6,24.88
1.56,0.06,8,33.67,8,26.58
1.56,0.07,12,34.66,12,27.74
1.56,0.08,15,35.61,15,28.80
1.56,0.09,16,34.42,16,27.79
1.56,0.10,20,32.90,20,25.60
1.56,0.11,21,31.02,20,24.71
1.56,0.12,27,31.29,27,23.75
1.56,0.13,29,29.54,28,21.91
1.56,0.14,32,28.79,32,20.95
1.56,0.15,34,27.50,34,19.60
1.56,0.16,37,27.13,37,19.19
1.56,0.17,39,25.84,39,17.55
1.56,0.18,41,24.87,35,17.04
1.56,0.19,44,23.70,43,14.74
1.57,0.00,0,0.00,0,0.00
1.57,0.01,2,21.23,4,14.62
1.57,0.02,0,25.50,2,16.98
1.57,0.03,2,25.60,4,17.52
1.57,0.04,4,29.32,5,21.46
1.57,0.05,6,32.22,6,24.79
1.57,0.06,8,33.54,8,26.44
1.57,0.07,12,35.16,12,28.27
1.57,0.08,14,35.74,13,28.98
1.57,0.09,16,34.30,16,27.66
1.57,0.10,20,32.86,20,25.57
1.57,0.11,23,31.07,20,24.55
1.57,0.12,27,31.30,27,23.78
1.57,0.13,29,29.69,29,22.04
1.57,0.14,31,28.43,31,20.77
1.57,0.15,34,27.50,34,19.64
1.57,0.16,39,27.78,39,19.58
1.57,0.17,39,26.05,39,17.85
1.57,0.18,41,24.66,35,16.70
1.57,0.19,43,23.63,43,14.77
1.58,0.00,0,0.00,0,0.00
1.58,0.01,0,21.17,4,14.62
1.58,0.02,0,25.32,4,16.77
1.58,0.03,2,25.47,4,17.40
1.58,0.04,4,29.46,4,21.56
1.58,0.05,6,32.01,8,24.86
1.58,0.06,8,33.50,8,26.41
1.58,0.07,12,35.04,12,28.10
1.58,0.08,15,35.71,16,29.13
1.58,0.09,16,34.33,16,27.73
1.58,0.10,21,32.88,21,25.54
1.58,0.11,26,31.51,20,24.48
1.58,0.12,27,31.45,27,23.98
1.58,0.13,30,29.84,30,22.06
1.58,0.14,34,28.32,31,20.46
1.58,0.15,34,27.33,34,19.45
1.58,0.16,39,27.72,39,19.52
1.58,0.17,41,25.98,39,17.58
1.58,0.18,43,24.71,36,16.64
1.58,0.19,43,23.70,43,14.89
1.59,0.00,0,0.00,0,0.00
1.59,0.01,0,21.13,4,14.62
1.59,0.02,0,25.26,4,16.77
1.59,0.03,2,25.44,4,17.40
1.59,0.04,4,29.56,4,21.68
1.59,0.05,6,32.23,6,24.80
1.59,0.06,8,33.58,8,26.52
1.59,0.07,12,35.13,12,28.19
1.59,0.08,15,35.44,13,28.88
1.59,0.09,16,34.14,16,27.51
1.59,0.10,21,33.06,21,25.76
1.59,0.11,24,31.36,20,24.51
1.59,0.12,27,31.83,27,24.47
1.59,0.13,30,29.90,30,22.15
1.59,0.14,34,28.50,32,20.55
1.59,0.15,34,27.64,34,19.91
1.59,0.16,39,27.60,39,19.39
1.59,0.17,41,25.92,39,17.54
1.59,0.18,43,24.73,36,16.73
1.59,0.19,44,23.64,44,14.69
1.60,0.00,0,0.00,0,0.00
1.60,0.01,0,21.10,4,14.62
1.60,0.02,0,25.20,4,16.77
1.60,0.03,2,25.39,4,17.66
1.60,0.04,4,29.66,4,21.81
1.60,0.05,6,32.20,6,24.77
1.60,0.06,9,33.75,8,26.63
1.60,0.07,12,35.02,12,28.06
1.60,0.08,15,35.47,16,28.96
1.60,0.09,16,33.94,16,27.30
1.60,0.10,21,32.63,21,25.26
1.60,0.11,26,31.25,20,24.47
1.60,0.12,27,31.68,27,24.29
1.60,0.13,30,29.89,30,22.15
1.60,0.14,34,28.78,31,20.85
1.60,0.15,34,27.62,34,19.91
1.60,0.16,39,27.49,39,19.27
1.60,0.17,41,25.81,39,17.44
1.60,0.18,43,24.98,36,16.86
1.60,0.19,44,23.85,44,15.03
1.61,0.00,0,0.00,0,0.00
1.61,0.01,2,21.07,4,14.62
1.61,0.02,0,25.35,4,16.77
1.61,0.03,2,25.36,4,17.86
1.61,0.04,4,29.44,4,21.56
1.61,0.05,6,32.33,6,24.94
1.61,0.06,8,33.74,8,26.74
1.61,0.07,12,35.17,12,28.22
1.61,0.08,14,35.53,16,28.95
1.61,0.09,16,34.12,16,27.57
1.61,0.10,21,32.89,21,25.59
1.61,0.11,24,31.57,20,24.53
1.61,0.12,27,31.98,27,24.69
1.61,0.13,30,30.05,28,22.60
1.61,0.14,34,29.20,34,21.26
1.61,0.15,34,27.81,34,20.21
1.61,0.16,39,27.56,39,19.37
1.61,0.17,41,25.93,39,17.68
1.61,0.18,43,25.00,37,16.79
1.61,0.19,44,23.86,43,15.21
1.62,0.00,0,0.00,0,0.00
1.62,0.01,2,21.07,4,14.50
1.62,0.02,0,25.29,4,16.67
1.62,0.03,2,25.28,4,17.74
1.62,0.04,4,29.23,4,21.31
1.62,0.05,6,32.08,6,24.65
1.62,0.06,9,33.75,8,26.60
1.62,0.07,12,34.99,12,28.00
1.62,0.08,15,35.65,14,28.80
1.62,0.09,16,33.97,16,27.40
1.62,0.10,21,32.81,21,25.50
1.62,0.11,24,31.66,20,24.28
1.62,0.12,27,31.75,26,24.49
1.62,0.13,30,29.91,30,22.20
1.62,0.14,34,29.06,34,21.10
1.62,0.15,34,27.66,34,20.02
1.62,0.16,39,27.65,39,19.50
1.62,0.17,39,26.05,39,18.01
1.62,0.18,43,24.88,37,16.88
1.62,0.19,44,23.89,44,15.12
1.63,0.00,0,0.00,0,0.00
1.63,0.01,0,21.07,4,14.39
1.63,0.02,0,25.23,2,16.55
1.63,0.03,2,25.28,4,17.61
1.63,0.04,4,29.16,4,21.22
1.63,0.05,6,31.96,6,24.51
1.63,0.06,9,33.52,8,26.42
1.63,0.07,12,35.14,12,28.16
1.63,0.08,15,35.42,16,28.65
1.63,0.09,16,33.78,16,27.19
1.63,0.10,21,32.56,21,25.21
1.63,0.11,24,31.58,20,24.09
1.63,0.12,27,31.57,26,24.26
1.63,0.13,30,29.66,28,22.00
1.63,0.14,34,29.05,34,21.10
1.63,0.15,34,27.45,34,19.77
1.63,0.16,39,27.62,39,19.46
1.63,0.17,41,25.92,39,17.81
1.63,0.18,43,24.88,37,16.59
1.63,0.19,44,23.87,44,15.12
1.64,0.00,0,0.00,0,0.00
1.64,0.01,0,21.07,4,14.27
1.64,0.02,0,25.23,2,16.55
1.64,0.03,2,25.47,4,17.94
1.64,0.04,4,29.29,4,21.39
1.64,0.05,6,31.84,8,24.55
1.64,0.06,9,33.56,8,26.49
1.64,0.07,12,35.66,12,28.74
1.64,0.08,15,35.99,16,29.18
1.64,0.09,16,33.85,16,27.33
1.64,0.10,20,32.27,20,24.99
1.64,0.11,24,31.69,24,24.20
1.64,0.12,27,31.54,27,24.22
1.64,0.13,30,29.39,28,21.73
1.64,0.14,34,28.78,34,20.78
1.64,0.15,34,27.38,34,19.72
1.64,0.16,39,27.51,39,19.34
1.64,0.17,39,25.80,39,17.69
1.64,0.18,43,24.67,37,16.44
1.64,0.19,44,23.68,44,14.86
1.65,0.00,0,0.00,0,0.00
1.65,0.01,0,21.07,4,14.27
1.65,0.02,0,25.23,2,16.55
1.65,0.03,2,25.41,4,17.88
1.65,0.04,4,29.22,4,21.31
1.65,0.05,7,31.82,8,24.72
1.65,0.06,9,33.60,8,26.60
1.65,0.07,12,35.56,12,28.62
1.65,0.08,15,36.02,15,29.14
1.65,0.09,18,33.74,16,27.13
1.65,0.10,21,32.44,21,25.09
1.65,0.11,24,31.74,24,24.28
1.65,0.12,27,31.29,27,23.93
1.65,0.13,31,29.31,28,21.57
1.65,0.14,34,28.74,34,20.75
1.65,0.15,34,27.29,34,19.64
1.65,0.16,39,27.71,39,19.61
1.65,0.17,41,25.73,39,17.63
1.65,0.18,43,24.58,37,16.24
1.65,0.19,44,23.37,44,14.44
1.66,0.00,0,0.00,0,0.00
1.66,0.01,0,21.07,4,14.27
1.66,0.02,0,25.20,2,16.55
1.66,0.03,2,25.41,4,17.88
1.66,0.04,4,29.15,4,21.23
1.66,0.05,6,32.10,7,24.71
1.66,0.06,9,33.69,8,26.67
1.66,0.07,12,35.59,12,28.65
1.66,0.08,15,35.81,16,28.95
1.66,0.09,18,34.29,16,27.28
1.66,0.10,21,32.78,21,25.51
1.66,0.11,24,31.91,24,24.49
1.66,0.12,27,31.41,27,24.09
1.66,0.13,31,29.34,28,21.92
1.66,0.14,34,28.64,34,20.63
1.66,0.15,34,27.48,34,19.93
1.66,0.16,39,27.87,39,19.84
1.66,0.17,41,25.97,39,17.62
1.66,0.18,43,24.42,37,16.23
1.66,0.19,44,23.27,44,14.31
1.67,0.00,0,0.00,0,0.00
1.67,0.01,0,21.04,4,14.27
1.67,0.02,0,25.14,2,16.50
1.67,0.03,2,25.36,4,17.75
1.67,0.04,4,29.01,4,21.07
1.67,0.05,6,31.98,7,24.59
1.67,0.06,8,33.61,8,26.69
1.67,0.07,12,35.81,12,28.90
1.67,0.08,15,35.94,16,29.25
1.67,0.09,18,34.19,18,27.07
1.67,0.10,21,32.87,21,25.65
1.67,0.11,24,31.96,24,24.56
1.67,0.12,27,31.49,27,24.21
1.67,0.13,31,29.65,28,22.02
1.67,0.14,34,28.41,34,20.35
1.67,0.15,34,27.36,34,19.78
1.67,0.16,39,27.81,39,19.80
1.67,0.17,41,26.23,41,17.98
1.67,0.18,43,24.45,37,16.33
1.67,0.19,44,23.23,44,14.27
1.68,0.00,0,0.00,0,0.00
1.68,0.01,0,21.04,4,14.27
1.68,0.02,0,25.14,2,16.50
1.68,0.03,4,25.52,4,18.01
1.68,0.04,4,29.15,4,21.24
1.68,0.05,7,32.13,7,24.76
1.68,0.06,8,33.77,8,26.90
1.68,0.07,12,35.60,12,28.66
1.68,0.08,15,35.79,16,29.04
1.68,0.09,19,34.41,19,27.31
1.68,0.10,21,32.92,21,25.71
1.68,0.11,24,32.30,24,24.98
1.68,0.12,27,31.62,27,24.37
1.68,0.13,31,29.95,31,22.19
1.68,0.14,34,28.70,34,20.73
1.68,0.15,34,27.24,34,19.67
1.68,0.16,39,27.52,39,19.45
1.68,0.17,41,25.93,41,17.61
1.68,0.18,44,24.14,37,16.50
1.68,0.19,44,23.06,40,14.32
1.69,0.00,0,0.00,0,0.00
1.69,0.01,0,21.04,4,14.27
1.69,0.02,0,25.14,2,16.46
1.69,0.03,4,25.52,4,18.01
1.69,0.04,4,29.31,4,21.45
1.69,0.05,7,32.19,7,24.81
1.69,0.06,8,34.08,8,27.30
1.69,0.07,12,35.55,12,28.60
1.69,0.08,15,35.87,16,29.11
1.69,0.09,18,34.31,18,27.24
1.69,0.10,21,32.59,21,25.35
1.69,0.11,24,32.43,24,25.16
1.69,0.12,27,31.66,27,24.45
1.69,0.13,31,29.84,28,22.08
1.69,0.14,34,28.83,34,20.91
1.69,0.15,34,27.45,34,20.00
